Date,sec_type,filename,cik,ticker
2013-02-15,10-K,0000915913_2013-02-15.txt,915913,alb
2010-02-26,10-K,0000915913_2010-02-26.txt,915913,alb
2018-02-28,10-K,0000915913_2018-02-28.txt,915913,alb
2009-02-27,10-K,0000915913_2009-02-27.txt,915913,alb
2011-02-25,10-K,0000915913_2011-02-25.txt,915913,alb
2014-02-25,10-K,0000915913_2014-02-25.txt,915913,alb
2008-02-29,10-K,0000915913_2008-02-29.txt,915913,alb
2012-02-22,10-K,0000915913_2012-02-22.txt,915913,alb
2019-02-27,10-K,0000915913_2019-02-27.txt,915913,alb
2017-02-28,10-K,0000915913_2017-02-28.txt,915913,alb
2015-03-02,10-K,0000915913_2015-03-02.txt,915913,alb
2016-02-29,10-K,0000915913_2016-02-29.txt,915913,alb
