Date,sec_type,filename,cik,ticker
2009-03-02,10-K,0000027904_2009-03-02.txt,27904,dal
2012-02-10,10-K,0000027904_2012-02-10.txt,27904,dal
2019-02-15,10-K,0000027904_2019-02-15.txt,27904,dal
2015-02-11,10-K,0000027904_2015-02-11.txt,27904,dal
2010-02-24,10-K,0000027904_2010-02-24.txt,27904,dal
2013-02-13,10-K,0000027904_2013-02-13.txt,27904,dal
2016-02-05,10-K,0000027904_2016-02-05.txt,27904,dal
2018-02-23,10-K,0000027904_2018-02-23.txt,27904,dal
2014-02-24,10-K,0000027904_2014-02-24.txt,27904,dal
2011-02-16,10-K,0000027904_2011-02-16.txt,27904,dal
2008-02-15,10-K,0000027904_2008-02-15.txt,27904,dal
2017-02-13,10-K,0000027904_2017-02-13.txt,27904,dal
