Date,sec_type,filename,cik,ticker
2011-02-25,10-K,0001101239_2011-02-25.txt,1101239,eqix
2008-02-27,10-K,0001101239_2008-02-27.txt,1101239,eqix
2014-02-28,10-K,0001101239_2014-02-28.txt,1101239,eqix
2017-02-27,10-K,0001101239_2017-02-27.txt,1101239,eqix
2009-02-26,10-K,0001101239_2009-02-26.txt,1101239,eqix
2010-02-22,10-K,0001101239_2010-02-22.txt,1101239,eqix
2016-02-26,10-K,0001101239_2016-02-26.txt,1101239,eqix
2013-02-26,10-K,0001101239_2013-02-26.txt,1101239,eqix
2018-02-26,10-K,0001101239_2018-02-26.txt,1101239,eqix
2012-02-24,10-K,0001101239_2012-02-24.txt,1101239,eqix
2019-02-22,10-K,0001101239_2019-02-22.txt,1101239,eqix
2015-03-02,10-K,0001101239_2015-03-02.txt,1101239,eqix
