Date,sec_type,filename,cik,ticker
2018-02-08,10-K,0000872589_2018-02-08.txt,872589,regn
2016-02-11,10-K,0000872589_2016-02-11.txt,872589,regn
2012-02-21,10-K,0000872589_2012-02-21.txt,872589,regn
2011-02-17,10-K,0000872589_2011-02-17.txt,872589,regn
2017-02-09,10-K,0000872589_2017-02-09.txt,872589,regn
2008-02-27,10-K,0000872589_2008-02-27.txt,872589,regn
2014-02-13,10-K,0000872589_2014-02-13.txt,872589,regn
2019-02-07,10-K,0000872589_2019-02-07.txt,872589,regn
2010-02-18,10-K,0000872589_2010-02-18.txt,872589,regn
2009-02-26,10-K,0000872589_2009-02-26.txt,872589,regn
2015-02-12,10-K,0000872589_2015-02-12.txt,872589,regn
2013-02-15,10-K,0000872589_2013-02-15.txt,872589,regn
