Date,sec_type,filename,cik,ticker
2008-02-29,10-K,0001050915_2008-02-29.txt,1050915,pwr
2013-03-01,10-K,0001050915_2013-03-01.txt,1050915,pwr
2015-03-02,10-K,0001050915_2015-03-02.txt,1050915,pwr
2016-02-29,10-K,0001050915_2016-02-29.txt,1050915,pwr
2014-03-03,10-K,0001050915_2014-03-03.txt,1050915,pwr
2011-03-01,10-K,0001050915_2011-03-01.txt,1050915,pwr
2018-02-28,10-K,0001050915_2018-02-28.txt,1050915,pwr
2017-03-01,10-K,0001050915_2017-03-01.txt,1050915,pwr
2010-03-01,10-K,0001050915_2010-03-01.txt,1050915,pwr
2009-03-02,10-K,0001050915_2009-03-02.txt,1050915,pwr
2012-02-29,10-K,0001050915_2012-02-29.txt,1050915,pwr
2019-02-28,10-K,0001050915_2019-02-28.txt,1050915,pwr
