Date,sec_type,filename,cik,ticker
2011-02-28,10-K,0000035527_2011-02-28.txt,35527,fitb
2014-02-24,10-K,0000035527_2014-02-24.txt,35527,fitb
2015-02-25,10-K,0000035527_2015-02-25.txt,35527,fitb
2013-02-22,10-K,0000035527_2013-02-22.txt,35527,fitb
2019-03-01,10-K,0000035527_2019-03-01.txt,35527,fitb
2016-02-25,10-K,0000035527_2016-02-25.txt,35527,fitb
2010-02-26,10-K,0000035527_2010-02-26.txt,35527,fitb
2018-02-28,10-K,0000035527_2018-02-28.txt,35527,fitb
2008-02-22,10-K,0000035527_2008-02-22.txt,35527,fitb
2012-02-29,10-K,0000035527_2012-02-29.txt,35527,fitb
2009-03-02,10-K,0000035527_2009-03-02.txt,35527,fitb
2017-02-24,10-K,0000035527_2017-02-24.txt,35527,fitb
