Date,sec_type,filename,cik,ticker
2015-02-20,10-K,0000047111_2015-02-20.txt,47111,hsy
2018-02-27,10-K,0000047111_2018-02-27.txt,47111,hsy
2013-02-22,10-K,0000047111_2013-02-22.txt,47111,hsy
2019-02-22,10-K,0000047111_2019-02-22.txt,47111,hsy
2014-02-21,10-K,0000047111_2014-02-21.txt,47111,hsy
2017-02-21,10-K,0000047111_2017-02-21.txt,47111,hsy
2008-02-19,10-K,0000047111_2008-02-19.txt,47111,hsy
2011-02-18,10-K,0000047111_2011-02-18.txt,47111,hsy
2012-02-17,10-K,0000047111_2012-02-17.txt,47111,hsy
2010-02-19,10-K,0000047111_2010-02-19.txt,47111,hsy
2016-02-26,10-K,0000047111_2016-02-26.txt,47111,hsy
2009-02-20,10-K,0000047111_2009-02-20.txt,47111,hsy
