Date,sec_type,filename,cik,ticker
2008-02-28,10-K,0000352915_2008-02-28.txt,352915,uhs
2019-02-27,10-K,0000352915_2019-02-27.txt,352915,uhs
2011-02-28,10-K,0000352915_2011-02-28.txt,352915,uhs
2014-02-27,10-K,0000352915_2014-02-27.txt,352915,uhs
2017-02-28,10-K,0000352915_2017-02-28.txt,352915,uhs
2012-02-27,10-K,0000352915_2012-02-27.txt,352915,uhs
2015-02-26,10-K,0000352915_2015-02-26.txt,352915,uhs
2016-02-25,10-K,0000352915_2016-02-25.txt,352915,uhs
2013-02-28,10-K,0000352915_2013-02-28.txt,352915,uhs
2010-02-25,10-K,0000352915_2010-02-25.txt,352915,uhs
2009-02-26,10-K,0000352915_2009-02-26.txt,352915,uhs
2018-02-28,10-K,0000352915_2018-02-28.txt,352915,uhs
