Date,sec_type,filename,cik,ticker
2009-02-10,10-K,0001133421_2009-02-10.txt,1133421,noc
2016-02-01,10-K,0001133421_2016-02-01.txt,1133421,noc
2017-01-30,10-K,0001133421_2017-01-30.txt,1133421,noc
2012-02-08,10-K,0001133421_2012-02-08.txt,1133421,noc
2018-01-29,10-K,0001133421_2018-01-29.txt,1133421,noc
2011-02-09,10-K,0001133421_2011-02-09.txt,1133421,noc
2008-02-20,10-K,0001133421_2008-02-20.txt,1133421,noc
2014-02-03,10-K,0001133421_2014-02-03.txt,1133421,noc
2010-02-09,10-K,0001133421_2010-02-09.txt,1133421,noc
2019-01-31,10-K,0001133421_2019-01-31.txt,1133421,noc
2015-02-02,10-K,0001133421_2015-02-02.txt,1133421,noc
2013-02-05,10-K,0001133421_2013-02-05.txt,1133421,noc
