Date,sec_type,filename,cik,ticker
2011-02-25,10-K,0000316709_2011-02-25.txt,316709,schw
2017-02-23,10-K,0000316709_2017-02-23.txt,316709,schw
2008-02-27,10-K,0000316709_2008-02-27.txt,316709,schw
2016-02-24,10-K,0000316709_2016-02-24.txt,316709,schw
2010-02-25,10-K,0000316709_2010-02-25.txt,316709,schw
2009-02-25,10-K,0000316709_2009-02-25.txt,316709,schw
2013-02-22,10-K,0000316709_2013-02-22.txt,316709,schw
2015-02-23,10-K,0000316709_2015-02-23.txt,316709,schw
2018-02-22,10-K,0000316709_2018-02-22.txt,316709,schw
2014-02-24,10-K,0000316709_2014-02-24.txt,316709,schw
2012-02-24,10-K,0000316709_2012-02-24.txt,316709,schw
2019-02-22,10-K,0000316709_2019-02-22.txt,316709,schw
