Date,sec_type,filename,cik,ticker
2009-08-07,10-K,0000319201_2009-08-07.txt,319201,klac
2010-08-06,10-K,0000319201_2010-08-06.txt,319201,klac
2016-08-05,10-K,0000319201_2016-08-05.txt,319201,klac
2013-08-08,10-K,0000319201_2013-08-08.txt,319201,klac
2008-08-07,10-K,0000319201_2008-08-07.txt,319201,klac
2011-08-05,10-K,0000319201_2011-08-05.txt,319201,klac
2014-08-08,10-K,0000319201_2014-08-08.txt,319201,klac
2017-08-04,10-K,0000319201_2017-08-04.txt,319201,klac
2012-08-06,10-K,0000319201_2012-08-06.txt,319201,klac
2018-08-06,10-K,0000319201_2018-08-06.txt,319201,klac
2015-08-07,10-K,0000319201_2015-08-07.txt,319201,klac
