Date,sec_type,filename,cik,ticker
2013-02-27,10-K,0000046080_2013-02-27.txt,46080,has
2018-02-26,10-K,0000046080_2018-02-26.txt,46080,has
2015-02-26,10-K,0000046080_2015-02-26.txt,46080,has
2019-02-26,10-K,0000046080_2019-02-26.txt,46080,has
2012-02-22,10-K,0000046080_2012-02-22.txt,46080,has
2014-02-26,10-K,0000046080_2014-02-26.txt,46080,has
2008-02-27,10-K,0000046080_2008-02-27.txt,46080,has
2017-02-22,10-K,0000046080_2017-02-22.txt,46080,has
2011-02-23,10-K,0000046080_2011-02-23.txt,46080,has
2010-02-24,10-K,0000046080_2010-02-24.txt,46080,has
2009-02-25,10-K,0000046080_2009-02-25.txt,46080,has
2016-02-24,10-K,0000046080_2016-02-24.txt,46080,has
