Date,sec_type,filename,cik,ticker
2013-03-01,10-K,0001020569_2013-03-01.txt,1020569,irm
2008-02-29,10-K,0001020569_2008-02-29.txt,1020569,irm
2015-02-27,10-K,0001020569_2015-02-27.txt,1020569,irm
2011-03-01,10-K,0001020569_2011-03-01.txt,1020569,irm
2016-02-26,10-K,0001020569_2016-02-26.txt,1020569,irm
2018-02-16,10-K,0001020569_2018-02-16.txt,1020569,irm
2010-02-26,10-K,0001020569_2010-02-26.txt,1020569,irm
2009-03-02,10-K,0001020569_2009-03-02.txt,1020569,irm
2012-02-28,10-K,0001020569_2012-02-28.txt,1020569,irm
2017-02-23,10-K,0001020569_2017-02-23.txt,1020569,irm
2019-02-14,10-K,0001020569_2019-02-14.txt,1020569,irm
2014-02-28,10-K,0001020569_2014-02-28.txt,1020569,irm
