Date,sec_type,filename,cik,ticker
2011-12-21,10-K,0000048465_2011-12-21.txt,48465,hrl
2008-12-23,10-K,0000048465_2008-12-23.txt,48465,hrl
2017-12-20,10-K,0000048465_2017-12-20.txt,48465,hrl
2014-12-17,10-K,0000048465_2014-12-17.txt,48465,hrl
2010-12-21,10-K,0000048465_2010-12-21.txt,48465,hrl
2018-12-07,10-K,0000048465_2018-12-07.txt,48465,hrl
2016-12-21,10-K,0000048465_2016-12-21.txt,48465,hrl
2015-12-16,10-K,0000048465_2015-12-16.txt,48465,hrl
2009-12-16,10-K,0000048465_2009-12-16.txt,48465,hrl
2013-12-18,10-K,0000048465_2013-12-18.txt,48465,hrl
2012-12-19,10-K,0000048465_2012-12-19.txt,48465,hrl
