Date,sec_type,filename,cik,ticker
2014-02-28,10-K,0000874766_2014-02-28.txt,874766,hig
2011-02-25,10-K,0000874766_2011-02-25.txt,874766,hig
2008-02-22,10-K,0000874766_2008-02-22.txt,874766,hig
2017-02-24,10-K,0000874766_2017-02-24.txt,874766,hig
2016-02-26,10-K,0000874766_2016-02-26.txt,874766,hig
2010-02-23,10-K,0000874766_2010-02-23.txt,874766,hig
2018-02-23,10-K,0000874766_2018-02-23.txt,874766,hig
2009-02-12,10-K,0000874766_2009-02-12.txt,874766,hig
2015-02-27,10-K,0000874766_2015-02-27.txt,874766,hig
2019-02-22,10-K,0000874766_2019-02-22.txt,874766,hig
2012-02-24,10-K,0000874766_2012-02-24.txt,874766,hig
2013-03-01,10-K,0000874766_2013-03-01.txt,874766,hig
