Date,sec_type,filename,cik,ticker
2016-02-11,10-K,0000766421_2016-02-11.txt,766421,alk
2017-02-28,10-K,0000766421_2017-02-28.txt,766421,alk
2012-02-21,10-K,0000766421_2012-02-21.txt,766421,alk
2019-02-15,10-K,0000766421_2019-02-15.txt,766421,alk
2011-02-23,10-K,0000766421_2011-02-23.txt,766421,alk
2008-02-20,10-K,0000766421_2008-02-20.txt,766421,alk
2014-02-13,10-K,0000766421_2014-02-13.txt,766421,alk
2018-02-15,10-K,0000766421_2018-02-15.txt,766421,alk
2010-02-19,10-K,0000766421_2010-02-19.txt,766421,alk
2009-02-19,10-K,0000766421_2009-02-19.txt,766421,alk
2015-02-11,10-K,0000766421_2015-02-11.txt,766421,alk
2013-02-14,10-K,0000766421_2013-02-14.txt,766421,alk
