Date,sec_type,filename,cik,ticker
2009-02-17,10-K,0000875320_2009-02-17.txt,875320,vrtx
2016-02-16,10-K,0000875320_2016-02-16.txt,875320,vrtx
2012-02-22,10-K,0000875320_2012-02-22.txt,875320,vrtx
2013-03-01,10-K,0000875320_2013-03-01.txt,875320,vrtx
2011-02-17,10-K,0000875320_2011-02-17.txt,875320,vrtx
2008-02-11,10-K,0000875320_2008-02-11.txt,875320,vrtx
2019-02-13,10-K,0000875320_2019-02-13.txt,875320,vrtx
2014-02-11,10-K,0000875320_2014-02-11.txt,875320,vrtx
2017-02-23,10-K,0000875320_2017-02-23.txt,875320,vrtx
2015-02-13,10-K,0000875320_2015-02-13.txt,875320,vrtx
2018-02-15,10-K,0000875320_2018-02-15.txt,875320,vrtx
2010-02-19,10-K,0000875320_2010-02-19.txt,875320,vrtx
