Date,sec_type,filename,cik,ticker
2018-07-31,10-Q,0000074208_2018-07-31.txt,74208,udr
2010-05-04,10-Q,0000074208_2010-05-04.txt,74208,udr
2014-04-29,10-Q,0000074208_2014-04-29.txt,74208,udr
2008-11-07,10-Q,0000074208_2008-11-07.txt,74208,udr
2009-05-11,10-Q,0000074208_2009-05-11.txt,74208,udr
2012-08-01,10-Q,0000074208_2012-08-01.txt,74208,udr
2017-04-25,10-Q,0000074208_2017-04-25.txt,74208,udr
2013-07-30,10-Q,0000074208_2013-07-30.txt,74208,udr
2011-11-03,10-Q,0000074208_2011-11-03.txt,74208,udr
2016-10-26,10-Q,0000074208_2016-10-26.txt,74208,udr
2013-10-29,10-Q,0000074208_2013-10-29.txt,74208,udr
2015-04-28,10-Q,0000074208_2015-04-28.txt,74208,udr
2008-05-12,10-Q,0000074208_2008-05-12.txt,74208,udr
2014-10-29,10-Q,0000074208_2014-10-29.txt,74208,udr
2009-11-03,10-Q,0000074208_2009-11-03.txt,74208,udr
2016-04-26,10-Q,0000074208_2016-04-26.txt,74208,udr
2011-05-03,10-Q,0000074208_2011-05-03.txt,74208,udr
2017-10-31,10-Q,0000074208_2017-10-31.txt,74208,udr
2017-07-27,10-Q,0000074208_2017-07-27.txt,74208,udr
2012-10-31,10-Q,0000074208_2012-10-31.txt,74208,udr
2009-08-06,10-Q,0000074208_2009-08-06.txt,74208,udr
2014-07-29,10-Q,0000074208_2014-07-29.txt,74208,udr
2010-11-09,10-Q,0000074208_2010-11-09.txt,74208,udr
2012-05-02,10-Q,0000074208_2012-05-02.txt,74208,udr
2010-08-03,10-Q,0000074208_2010-08-03.txt,74208,udr
2018-04-26,10-Q,0000074208_2018-04-26.txt,74208,udr
2008-08-11,10-Q,0000074208_2008-08-11.txt,74208,udr
2016-07-27,10-Q,0000074208_2016-07-27.txt,74208,udr
2011-08-05,10-Q,0000074208_2011-08-05.txt,74208,udr
2013-05-02,10-Q,0000074208_2013-05-02.txt,74208,udr
2015-07-28,10-Q,0000074208_2015-07-28.txt,74208,udr
2018-10-30,10-Q,0000074208_2018-10-30.txt,74208,udr
2015-10-27,10-Q,0000074208_2015-10-27.txt,74208,udr
