Date,sec_type,filename,cik,ticker
2012-07-27,10-Q,0000740260_2012-07-27.txt,740260,vtr
2017-07-28,10-Q,0000740260_2017-07-28.txt,740260,vtr
2017-10-27,10-Q,0000740260_2017-10-27.txt,740260,vtr
2009-11-04,10-Q,0000740260_2009-11-04.txt,740260,vtr
2008-05-07,10-Q,0000740260_2008-05-07.txt,740260,vtr
2011-05-06,10-Q,0000740260_2011-05-06.txt,740260,vtr
2010-11-05,10-Q,0000740260_2010-11-05.txt,740260,vtr
2010-04-30,10-Q,0000740260_2010-04-30.txt,740260,vtr
2013-07-26,10-Q,0000740260_2013-07-26.txt,740260,vtr
2016-07-29,10-Q,0000740260_2016-07-29.txt,740260,vtr
2014-08-11,10-Q,0000740260_2014-08-11.txt,740260,vtr
2009-05-06,10-Q,0000740260_2009-05-06.txt,740260,vtr
2014-04-29,10-Q,0000740260_2014-04-29.txt,740260,vtr
2011-11-07,10-Q,0000740260_2011-11-07.txt,740260,vtr
2015-07-27,10-Q,0000740260_2015-07-27.txt,740260,vtr
2008-11-05,10-Q,0000740260_2008-11-05.txt,740260,vtr
2018-07-27,10-Q,0000740260_2018-07-27.txt,740260,vtr
2018-10-26,10-Q,0000740260_2018-10-26.txt,740260,vtr
2010-07-30,10-Q,0000740260_2010-07-30.txt,740260,vtr
2015-10-26,10-Q,0000740260_2015-10-26.txt,740260,vtr
2013-10-25,10-Q,0000740260_2013-10-25.txt,740260,vtr
2017-04-28,10-Q,0000740260_2017-04-28.txt,740260,vtr
2012-04-27,10-Q,0000740260_2012-04-27.txt,740260,vtr
2016-10-28,10-Q,0000740260_2016-10-28.txt,740260,vtr
2008-08-06,10-Q,0000740260_2008-08-06.txt,740260,vtr
2011-08-05,10-Q,0000740260_2011-08-05.txt,740260,vtr
2014-10-24,10-Q,0000740260_2014-10-24.txt,740260,vtr
2015-04-24,10-Q,0000740260_2015-04-24.txt,740260,vtr
2018-04-27,10-Q,0000740260_2018-04-27.txt,740260,vtr
2016-04-29,10-Q,0000740260_2016-04-29.txt,740260,vtr
2009-08-05,10-Q,0000740260_2009-08-05.txt,740260,vtr
2013-04-26,10-Q,0000740260_2013-04-26.txt,740260,vtr
2012-10-26,10-Q,0000740260_2012-10-26.txt,740260,vtr
