Date,sec_type,filename,cik,ticker
2009-08-20,10-Q,0001045810_2009-08-20.txt,1045810,nvda
2015-11-18,10-Q,0001045810_2015-11-18.txt,1045810,nvda
2012-05-23,10-Q,0001045810_2012-05-23.txt,1045810,nvda
2014-05-21,10-Q,0001045810_2014-05-21.txt,1045810,nvda
2013-11-19,10-Q,0001045810_2013-11-19.txt,1045810,nvda
2010-08-30,10-Q,0001045810_2010-08-30.txt,1045810,nvda
2016-08-23,10-Q,0001045810_2016-08-23.txt,1045810,nvda
2018-08-16,10-Q,0001045810_2018-08-16.txt,1045810,nvda
2014-11-19,10-Q,0001045810_2014-11-19.txt,1045810,nvda
2008-08-21,10-Q,0001045810_2008-08-21.txt,1045810,nvda
2013-05-22,10-Q,0001045810_2013-05-22.txt,1045810,nvda
2018-05-22,10-Q,0001045810_2018-05-22.txt,1045810,nvda
2011-08-25,10-Q,0001045810_2011-08-25.txt,1045810,nvda
2017-08-23,10-Q,0001045810_2017-08-23.txt,1045810,nvda
2015-05-20,10-Q,0001045810_2015-05-20.txt,1045810,nvda
2012-11-19,10-Q,0001045810_2012-11-19.txt,1045810,nvda
2012-08-22,10-Q,0001045810_2012-08-22.txt,1045810,nvda
2010-05-21,10-Q,0001045810_2010-05-21.txt,1045810,nvda
2011-11-22,10-Q,0001045810_2011-11-22.txt,1045810,nvda
2016-05-25,10-Q,0001045810_2016-05-25.txt,1045810,nvda
2010-12-07,10-Q,0001045810_2010-12-07.txt,1045810,nvda
2009-05-20,10-Q,0001045810_2009-05-20.txt,1045810,nvda
2014-08-20,10-Q,0001045810_2014-08-20.txt,1045810,nvda
2017-11-21,10-Q,0001045810_2017-11-21.txt,1045810,nvda
2015-08-19,10-Q,0001045810_2015-08-19.txt,1045810,nvda
2008-05-22,10-Q,0001045810_2008-05-22.txt,1045810,nvda
2013-08-21,10-Q,0001045810_2013-08-21.txt,1045810,nvda
2018-11-15,10-Q,0001045810_2018-11-15.txt,1045810,nvda
2011-05-27,10-Q,0001045810_2011-05-27.txt,1045810,nvda
2016-11-22,10-Q,0001045810_2016-11-22.txt,1045810,nvda
2009-11-19,10-Q,0001045810_2009-11-19.txt,1045810,nvda
2017-05-23,10-Q,0001045810_2017-05-23.txt,1045810,nvda
2008-12-02,10-Q,0001045810_2008-12-02.txt,1045810,nvda
