Date,sec_type,filename,cik,ticker
2018-07-31,10-Q,0001551182_2018-07-31.txt,1551182,etn
2013-08-02,10-Q,0001551182_2013-08-02.txt,1551182,etn
2017-10-31,10-Q,0001551182_2017-10-31.txt,1551182,etn
2014-07-31,10-Q,0001551182_2014-07-31.txt,1551182,etn
2017-05-02,10-Q,0001551182_2017-05-02.txt,1551182,etn
2015-04-29,10-Q,0001551182_2015-04-29.txt,1551182,etn
2016-11-01,10-Q,0001551182_2016-11-01.txt,1551182,etn
2014-05-05,10-Q,0001551182_2014-05-05.txt,1551182,etn
2014-10-31,10-Q,0001551182_2014-10-31.txt,1551182,etn
2016-08-02,10-Q,0001551182_2016-08-02.txt,1551182,etn
2013-11-07,10-Q,0001551182_2013-11-07.txt,1551182,etn
2016-04-29,10-Q,0001551182_2016-04-29.txt,1551182,etn
2018-10-30,10-Q,0001551182_2018-10-30.txt,1551182,etn
2012-11-14,10-Q,0001551182_2012-11-14.txt,1551182,etn
2015-10-30,10-Q,0001551182_2015-10-30.txt,1551182,etn
2013-05-03,10-Q,0001551182_2013-05-03.txt,1551182,etn
2015-07-29,10-Q,0001551182_2015-07-29.txt,1551182,etn
2017-08-01,10-Q,0001551182_2017-08-01.txt,1551182,etn
2018-05-01,10-Q,0001551182_2018-05-01.txt,1551182,etn
