Date,sec_type,filename,cik,ticker
2016-07-28,10-Q,0001053507_2016-07-28.txt,1053507,amt
2017-04-27,10-Q,0001053507_2017-04-27.txt,1053507,amt
2012-08-02,10-Q,0001053507_2012-08-02.txt,1053507,amt
2016-10-27,10-Q,0001053507_2016-10-27.txt,1053507,amt
2011-11-02,10-Q,0001053507_2011-11-02.txt,1053507,amt
2013-07-31,10-Q,0001053507_2013-07-31.txt,1053507,amt
2018-07-31,10-Q,0001053507_2018-07-31.txt,1053507,amt
2008-11-06,10-Q,0001053507_2008-11-06.txt,1053507,amt
2015-10-29,10-Q,0001053507_2015-10-29.txt,1053507,amt
2010-05-06,10-Q,0001053507_2010-05-06.txt,1053507,amt
2017-10-31,10-Q,0001053507_2017-10-31.txt,1053507,amt
2009-11-05,10-Q,0001053507_2009-11-05.txt,1053507,amt
2011-05-05,10-Q,0001053507_2011-05-05.txt,1053507,amt
2010-11-05,10-Q,0001053507_2010-11-05.txt,1053507,amt
2014-07-30,10-Q,0001053507_2014-07-30.txt,1053507,amt
2012-05-03,10-Q,0001053507_2012-05-03.txt,1053507,amt
2008-05-08,10-Q,0001053507_2008-05-08.txt,1053507,amt
2014-10-30,10-Q,0001053507_2014-10-30.txt,1053507,amt
2015-04-30,10-Q,0001053507_2015-04-30.txt,1053507,amt
2017-07-27,10-Q,0001053507_2017-07-27.txt,1053507,amt
2010-08-06,10-Q,0001053507_2010-08-06.txt,1053507,amt
2016-04-29,10-Q,0001053507_2016-04-29.txt,1053507,amt
2012-10-31,10-Q,0001053507_2012-10-31.txt,1053507,amt
2009-08-06,10-Q,0001053507_2009-08-06.txt,1053507,amt
2014-05-01,10-Q,0001053507_2014-05-01.txt,1053507,amt
2009-05-08,10-Q,0001053507_2009-05-08.txt,1053507,amt
2015-07-29,10-Q,0001053507_2015-07-29.txt,1053507,amt
2018-10-30,10-Q,0001053507_2018-10-30.txt,1053507,amt
2013-05-01,10-Q,0001053507_2013-05-01.txt,1053507,amt
2013-10-30,10-Q,0001053507_2013-10-30.txt,1053507,amt
2018-05-02,10-Q,0001053507_2018-05-02.txt,1053507,amt
2008-08-06,10-Q,0001053507_2008-08-06.txt,1053507,amt
2011-08-04,10-Q,0001053507_2011-08-04.txt,1053507,amt
