Date,sec_type,filename,cik,ticker
2011-09-02,10-Q,0000883241_2011-09-02.txt,883241,snps
2016-08-22,10-Q,0000883241_2016-08-22.txt,883241,snps
2011-03-02,10-Q,0000883241_2011-03-02.txt,883241,snps
2017-08-18,10-Q,0000883241_2017-08-18.txt,883241,snps
2018-05-25,10-Q,0000883241_2018-05-25.txt,883241,snps
2012-06-04,10-Q,0000883241_2012-06-04.txt,883241,snps
2008-03-12,10-Q,0000883241_2008-03-12.txt,883241,snps
2015-05-22,10-Q,0000883241_2015-05-22.txt,883241,snps
2013-05-31,10-Q,0000883241_2013-05-31.txt,883241,snps
2016-02-22,10-Q,0000883241_2016-02-22.txt,883241,snps
2008-06-10,10-Q,0000883241_2008-06-10.txt,883241,snps
2010-09-08,10-Q,0000883241_2010-09-08.txt,883241,snps
2015-02-24,10-Q,0000883241_2015-02-24.txt,883241,snps
2014-08-26,10-Q,0000883241_2014-08-26.txt,883241,snps
2009-09-09,10-Q,0000883241_2009-09-09.txt,883241,snps
2016-05-24,10-Q,0000883241_2016-05-24.txt,883241,snps
2018-02-23,10-Q,0000883241_2018-02-23.txt,883241,snps
2012-08-31,10-Q,0000883241_2012-08-31.txt,883241,snps
2012-03-06,10-Q,0000883241_2012-03-06.txt,883241,snps
2009-06-10,10-Q,0000883241_2009-06-10.txt,883241,snps
2009-03-09,10-Q,0000883241_2009-03-09.txt,883241,snps
2019-02-25,10-Q,0000883241_2019-02-25.txt,883241,snps
2014-02-26,10-Q,0000883241_2014-02-26.txt,883241,snps
2015-08-24,10-Q,0000883241_2015-08-24.txt,883241,snps
2008-09-09,10-Q,0000883241_2008-09-09.txt,883241,snps
2017-05-19,10-Q,0000883241_2017-05-19.txt,883241,snps
2010-06-04,10-Q,0000883241_2010-06-04.txt,883241,snps
2010-03-09,10-Q,0000883241_2010-03-09.txt,883241,snps
2018-08-24,10-Q,0000883241_2018-08-24.txt,883241,snps
2011-05-27,10-Q,0000883241_2011-05-27.txt,883241,snps
2013-08-30,10-Q,0000883241_2013-08-30.txt,883241,snps
2014-05-28,10-Q,0000883241_2014-05-28.txt,883241,snps
2013-03-04,10-Q,0000883241_2013-03-04.txt,883241,snps
2017-02-17,10-Q,0000883241_2017-02-17.txt,883241,snps
