Date,sec_type,filename,cik,ticker
2009-06-01,10-Q,0000315189_2009-06-01.txt,315189,de
2014-05-29,10-Q,0000315189_2014-05-29.txt,315189,de
2011-05-27,10-Q,0000315189_2011-05-27.txt,315189,de
2018-03-01,10-Q,0000315189_2018-03-01.txt,315189,de
2015-08-27,10-Q,0000315189_2015-08-27.txt,315189,de
2018-08-30,10-Q,0000315189_2018-08-30.txt,315189,de
2008-02-28,10-Q,0000315189_2008-02-28.txt,315189,de
2009-08-28,10-Q,0000315189_2009-08-28.txt,315189,de
2014-02-27,10-Q,0000315189_2014-02-27.txt,315189,de
2015-05-28,10-Q,0000315189_2015-05-28.txt,315189,de
2012-08-30,10-Q,0000315189_2012-08-30.txt,315189,de
2017-06-02,10-Q,0000315189_2017-06-02.txt,315189,de
2012-03-01,10-Q,0000315189_2012-03-01.txt,315189,de
2015-02-26,10-Q,0000315189_2015-02-26.txt,315189,de
2016-05-26,10-Q,0000315189_2016-05-26.txt,315189,de
2014-08-28,10-Q,0000315189_2014-08-28.txt,315189,de
2013-05-30,10-Q,0000315189_2013-05-30.txt,315189,de
2009-02-26,10-Q,0000315189_2009-02-26.txt,315189,de
2016-09-01,10-Q,0000315189_2016-09-01.txt,315189,de
2016-02-25,10-Q,0000315189_2016-02-25.txt,315189,de
2017-08-31,10-Q,0000315189_2017-08-31.txt,315189,de
2013-02-28,10-Q,0000315189_2013-02-28.txt,315189,de
2018-05-31,10-Q,0000315189_2018-05-31.txt,315189,de
2010-05-28,10-Q,0000315189_2010-05-28.txt,315189,de
2010-08-27,10-Q,0000315189_2010-08-27.txt,315189,de
2011-02-25,10-Q,0000315189_2011-02-25.txt,315189,de
2012-05-31,10-Q,0000315189_2012-05-31.txt,315189,de
2019-02-28,10-Q,0000315189_2019-02-28.txt,315189,de
2017-02-24,10-Q,0000315189_2017-02-24.txt,315189,de
2013-08-29,10-Q,0000315189_2013-08-29.txt,315189,de
2008-05-29,10-Q,0000315189_2008-05-29.txt,315189,de
2010-03-01,10-Q,0000315189_2010-03-01.txt,315189,de
2011-09-01,10-Q,0000315189_2011-09-01.txt,315189,de
2008-09-02,10-Q,0000315189_2008-09-02.txt,315189,de
