Date,sec_type,filename,cik,ticker
2011-12-05,10-Q,0001002047_2011-12-05.txt,1002047,ntap
2019-02-19,10-Q,0001002047_2019-02-19.txt,1002047,ntap
2014-02-26,10-Q,0001002047_2014-02-26.txt,1002047,ntap
2008-12-03,10-Q,0001002047_2008-12-03.txt,1002047,ntap
2018-08-21,10-Q,0001002047_2018-08-21.txt,1002047,ntap
2017-02-28,10-Q,0001002047_2017-02-28.txt,1002047,ntap
2010-12-06,10-Q,0001002047_2010-12-06.txt,1002047,ntap
2015-02-25,10-Q,0001002047_2015-02-25.txt,1002047,ntap
2016-12-02,10-Q,0001002047_2016-12-02.txt,1002047,ntap
2009-12-02,10-Q,0001002047_2009-12-02.txt,1002047,ntap
2017-08-29,10-Q,0001002047_2017-08-29.txt,1002047,ntap
2012-03-05,10-Q,0001002047_2012-03-05.txt,1002047,ntap
2012-08-30,10-Q,0001002047_2012-08-30.txt,1002047,ntap
2018-02-22,10-Q,0001002047_2018-02-22.txt,1002047,ntap
2014-11-25,10-Q,0001002047_2014-11-25.txt,1002047,ntap
2015-12-02,10-Q,0001002047_2015-12-02.txt,1002047,ntap
2013-02-28,10-Q,0001002047_2013-02-28.txt,1002047,ntap
2016-09-02,10-Q,0001002047_2016-09-02.txt,1002047,ntap
2008-03-05,10-Q,0001002047_2008-03-05.txt,1002047,ntap
2014-08-28,10-Q,0001002047_2014-08-28.txt,1002047,ntap
2017-11-29,10-Q,0001002047_2017-11-29.txt,1002047,ntap
2011-03-04,10-Q,0001002047_2011-03-04.txt,1002047,ntap
2012-11-30,10-Q,0001002047_2012-11-30.txt,1002047,ntap
2009-09-04,10-Q,0001002047_2009-09-04.txt,1002047,ntap
2015-09-08,10-Q,0001002047_2015-09-08.txt,1002047,ntap
2009-03-02,10-Q,0001002047_2009-03-02.txt,1002047,ntap
2010-03-01,10-Q,0001002047_2010-03-01.txt,1002047,ntap
2018-11-19,10-Q,0001002047_2018-11-19.txt,1002047,ntap
2013-08-29,10-Q,0001002047_2013-08-29.txt,1002047,ntap
2016-03-07,10-Q,0001002047_2016-03-07.txt,1002047,ntap
2008-09-03,10-Q,0001002047_2008-09-03.txt,1002047,ntap
2011-09-01,10-Q,0001002047_2011-09-01.txt,1002047,ntap
2013-11-26,10-Q,0001002047_2013-11-26.txt,1002047,ntap
2010-08-27,10-Q,0001002047_2010-08-27.txt,1002047,ntap
