Date,sec_type,filename,cik,ticker
2009-04-23,10-Q,0000027904_2009-04-23.txt,27904,dal
2013-08-01,10-Q,0000027904_2013-08-01.txt,27904,dal
2012-07-25,10-Q,0000027904_2012-07-25.txt,27904,dal
2010-04-22,10-Q,0000027904_2010-04-22.txt,27904,dal
2018-04-12,10-Q,0000027904_2018-04-12.txt,27904,dal
2015-04-15,10-Q,0000027904_2015-04-15.txt,27904,dal
2008-07-17,10-Q,0000027904_2008-07-17.txt,27904,dal
2011-05-05,10-Q,0000027904_2011-05-05.txt,27904,dal
2017-07-13,10-Q,0000027904_2017-07-13.txt,27904,dal
2011-10-25,10-Q,0000027904_2011-10-25.txt,27904,dal
2014-07-24,10-Q,0000027904_2014-07-24.txt,27904,dal
2016-07-15,10-Q,0000027904_2016-07-15.txt,27904,dal
2018-10-11,10-Q,0000027904_2018-10-11.txt,27904,dal
2009-10-27,10-Q,0000027904_2009-10-27.txt,27904,dal
2008-04-25,10-Q,0000027904_2008-04-25.txt,27904,dal
2010-10-25,10-Q,0000027904_2010-10-25.txt,27904,dal
2015-10-14,10-Q,0000027904_2015-10-14.txt,27904,dal
2009-07-24,10-Q,0000027904_2009-07-24.txt,27904,dal
2017-04-12,10-Q,0000027904_2017-04-12.txt,27904,dal
2013-10-23,10-Q,0000027904_2013-10-23.txt,27904,dal
2015-07-15,10-Q,0000027904_2015-07-15.txt,27904,dal
2016-10-13,10-Q,0000027904_2016-10-13.txt,27904,dal
2010-07-30,10-Q,0000027904_2010-07-30.txt,27904,dal
2014-04-24,10-Q,0000027904_2014-04-24.txt,27904,dal
2018-07-12,10-Q,0000027904_2018-07-12.txt,27904,dal
2012-04-25,10-Q,0000027904_2012-04-25.txt,27904,dal
2011-07-27,10-Q,0000027904_2011-07-27.txt,27904,dal
2014-10-24,10-Q,0000027904_2014-10-24.txt,27904,dal
2017-10-11,10-Q,0000027904_2017-10-11.txt,27904,dal
2008-10-16,10-Q,0000027904_2008-10-16.txt,27904,dal
2016-04-14,10-Q,0000027904_2016-04-14.txt,27904,dal
2012-10-26,10-Q,0000027904_2012-10-26.txt,27904,dal
2013-04-24,10-Q,0000027904_2013-04-24.txt,27904,dal
