Date,sec_type,filename,cik,ticker
2016-06-30,10-Q,0000016918_2016-06-30.txt,16918,stz
2012-10-10,10-Q,0000016918_2012-10-10.txt,16918,stz
2016-01-07,10-Q,0000016918_2016-01-07.txt,16918,stz
2013-01-09,10-Q,0000016918_2013-01-09.txt,16918,stz
2010-01-11,10-Q,0000016918_2010-01-11.txt,16918,stz
2008-07-10,10-Q,0000016918_2008-07-10.txt,16918,stz
2018-06-29,10-Q,0000016918_2018-06-29.txt,16918,stz
2015-01-08,10-Q,0000016918_2015-01-08.txt,16918,stz
2011-07-11,10-Q,0000016918_2011-07-11.txt,16918,stz
2013-10-10,10-Q,0000016918_2013-10-10.txt,16918,stz
2017-01-05,10-Q,0000016918_2017-01-05.txt,16918,stz
2012-01-09,10-Q,0000016918_2012-01-09.txt,16918,stz
2019-01-09,10-Q,0000016918_2019-01-09.txt,16918,stz
2009-07-10,10-Q,0000016918_2009-07-10.txt,16918,stz
2011-01-10,10-Q,0000016918_2011-01-10.txt,16918,stz
2010-07-12,10-Q,0000016918_2010-07-12.txt,16918,stz
2015-07-09,10-Q,0000016918_2015-07-09.txt,16918,stz
2014-01-09,10-Q,0000016918_2014-01-09.txt,16918,stz
2015-10-07,10-Q,0000016918_2015-10-07.txt,16918,stz
2018-10-04,10-Q,0000016918_2018-10-04.txt,16918,stz
2008-01-09,10-Q,0000016918_2008-01-09.txt,16918,stz
2009-10-13,10-Q,0000016918_2009-10-13.txt,16918,stz
2010-10-12,10-Q,0000016918_2010-10-12.txt,16918,stz
2016-10-05,10-Q,0000016918_2016-10-05.txt,16918,stz
2017-06-29,10-Q,0000016918_2017-06-29.txt,16918,stz
2013-07-10,10-Q,0000016918_2013-07-10.txt,16918,stz
2009-01-09,10-Q,0000016918_2009-01-09.txt,16918,stz
2011-10-11,10-Q,0000016918_2011-10-11.txt,16918,stz
2014-07-10,10-Q,0000016918_2014-07-10.txt,16918,stz
2018-01-05,10-Q,0000016918_2018-01-05.txt,16918,stz
2008-10-10,10-Q,0000016918_2008-10-10.txt,16918,stz
2014-10-09,10-Q,0000016918_2014-10-09.txt,16918,stz
2017-10-05,10-Q,0000016918_2017-10-05.txt,16918,stz
2012-07-10,10-Q,0000016918_2012-07-10.txt,16918,stz
