Date,sec_type,filename,cik,ticker
2012-11-07,10-Q,0000766421_2012-11-07.txt,766421,alk
2016-05-09,10-Q,0000766421_2016-05-09.txt,766421,alk
2017-08-03,10-Q,0000766421_2017-08-03.txt,766421,alk
2011-08-04,10-Q,0000766421_2011-08-04.txt,766421,alk
2009-05-08,10-Q,0000766421_2009-05-08.txt,766421,alk
2012-08-08,10-Q,0000766421_2012-08-08.txt,766421,alk
2018-05-04,10-Q,0000766421_2018-05-04.txt,766421,alk
2015-05-07,10-Q,0000766421_2015-05-07.txt,766421,alk
2014-11-05,10-Q,0000766421_2014-11-05.txt,766421,alk
2013-11-06,10-Q,0000766421_2013-11-06.txt,766421,alk
2018-11-02,10-Q,0000766421_2018-11-02.txt,766421,alk
2016-08-02,10-Q,0000766421_2016-08-02.txt,766421,alk
2010-08-05,10-Q,0000766421_2010-08-05.txt,766421,alk
2018-08-08,10-Q,0000766421_2018-08-08.txt,766421,alk
2009-08-07,10-Q,0000766421_2009-08-07.txt,766421,alk
2012-05-03,10-Q,0000766421_2012-05-03.txt,766421,alk
2015-11-04,10-Q,0000766421_2015-11-04.txt,766421,alk
2011-05-04,10-Q,0000766421_2011-05-04.txt,766421,alk
2008-05-07,10-Q,0000766421_2008-05-07.txt,766421,alk
2013-08-07,10-Q,0000766421_2013-08-07.txt,766421,alk
2009-11-06,10-Q,0000766421_2009-11-06.txt,766421,alk
2016-11-02,10-Q,0000766421_2016-11-02.txt,766421,alk
2010-11-05,10-Q,0000766421_2010-11-05.txt,766421,alk
2014-05-09,10-Q,0000766421_2014-05-09.txt,766421,alk
2017-05-05,10-Q,0000766421_2017-05-05.txt,766421,alk
2015-08-05,10-Q,0000766421_2015-08-05.txt,766421,alk
2010-05-05,10-Q,0000766421_2010-05-05.txt,766421,alk
2017-11-02,10-Q,0000766421_2017-11-02.txt,766421,alk
2008-11-07,10-Q,0000766421_2008-11-07.txt,766421,alk
2014-08-06,10-Q,0000766421_2014-08-06.txt,766421,alk
2011-11-03,10-Q,0000766421_2011-11-03.txt,766421,alk
2008-08-08,10-Q,0000766421_2008-08-08.txt,766421,alk
2013-05-08,10-Q,0000766421_2013-05-08.txt,766421,alk
