Date,sec_type,filename,cik,ticker
2012-05-10,10-Q,0001012100_2012-05-10.txt,1012100,see
2018-11-02,10-Q,0001012100_2018-11-02.txt,1012100,see
2010-08-06,10-Q,0001012100_2010-08-06.txt,1012100,see
2016-08-01,10-Q,0001012100_2016-08-01.txt,1012100,see
2009-08-07,10-Q,0001012100_2009-08-07.txt,1012100,see
2015-11-03,10-Q,0001012100_2015-11-03.txt,1012100,see
2008-05-09,10-Q,0001012100_2008-05-09.txt,1012100,see
2010-11-08,10-Q,0001012100_2010-11-08.txt,1012100,see
2014-05-07,10-Q,0001012100_2014-05-07.txt,1012100,see
2009-11-09,10-Q,0001012100_2009-11-09.txt,1012100,see
2017-11-09,10-Q,0001012100_2017-11-09.txt,1012100,see
2011-08-05,10-Q,0001012100_2011-08-05.txt,1012100,see
2015-05-05,10-Q,0001012100_2015-05-05.txt,1012100,see
2012-08-09,10-Q,0001012100_2012-08-09.txt,1012100,see
2011-11-09,10-Q,0001012100_2011-11-09.txt,1012100,see
2009-05-08,10-Q,0001012100_2009-05-08.txt,1012100,see
2018-05-07,10-Q,0001012100_2018-05-07.txt,1012100,see
2014-11-05,10-Q,0001012100_2014-11-05.txt,1012100,see
2016-05-02,10-Q,0001012100_2016-05-02.txt,1012100,see
2017-08-09,10-Q,0001012100_2017-08-09.txt,1012100,see
2008-11-10,10-Q,0001012100_2008-11-10.txt,1012100,see
2010-05-07,10-Q,0001012100_2010-05-07.txt,1012100,see
2012-11-09,10-Q,0001012100_2012-11-09.txt,1012100,see
2016-10-31,10-Q,0001012100_2016-10-31.txt,1012100,see
2014-08-06,10-Q,0001012100_2014-08-06.txt,1012100,see
2013-05-08,10-Q,0001012100_2013-05-08.txt,1012100,see
2008-08-08,10-Q,0001012100_2008-08-08.txt,1012100,see
2013-08-07,10-Q,0001012100_2013-08-07.txt,1012100,see
2011-05-06,10-Q,0001012100_2011-05-06.txt,1012100,see
2017-05-10,10-Q,0001012100_2017-05-10.txt,1012100,see
2013-11-08,10-Q,0001012100_2013-11-08.txt,1012100,see
2015-08-04,10-Q,0001012100_2015-08-04.txt,1012100,see
2018-08-06,10-Q,0001012100_2018-08-06.txt,1012100,see
