Date,sec_type,filename,cik,ticker
2016-05-03,10-Q,0001418091_2016-05-03.txt,1418091,twtr
2017-11-01,10-Q,0001418091_2017-11-01.txt,1418091,twtr
2018-07-30,10-Q,0001418091_2018-07-30.txt,1418091,twtr
2014-08-11,10-Q,0001418091_2014-08-11.txt,1418091,twtr
2016-11-01,10-Q,0001418091_2016-11-01.txt,1418091,twtr
2017-05-02,10-Q,0001418091_2017-05-02.txt,1418091,twtr
2014-05-08,10-Q,0001418091_2014-05-08.txt,1418091,twtr
2015-08-07,10-Q,0001418091_2015-08-07.txt,1418091,twtr
2016-08-01,10-Q,0001418091_2016-08-01.txt,1418091,twtr
2015-11-06,10-Q,0001418091_2015-11-06.txt,1418091,twtr
2017-08-03,10-Q,0001418091_2017-08-03.txt,1418091,twtr
2018-05-03,10-Q,0001418091_2018-05-03.txt,1418091,twtr
2014-11-06,10-Q,0001418091_2014-11-06.txt,1418091,twtr
2015-05-11,10-Q,0001418091_2015-05-11.txt,1418091,twtr
2018-10-30,10-Q,0001418091_2018-10-30.txt,1418091,twtr
