Date,sec_type,filename,cik,ticker
2011-08-08,10-Q,0000877890_2011-08-08.txt,877890,ctxs
2014-08-05,10-Q,0000877890_2014-08-05.txt,877890,ctxs
2016-05-06,10-Q,0000877890_2016-05-06.txt,877890,ctxs
2011-11-07,10-Q,0000877890_2011-11-07.txt,877890,ctxs
2010-05-05,10-Q,0000877890_2010-05-05.txt,877890,ctxs
2008-11-05,10-Q,0000877890_2008-11-05.txt,877890,ctxs
2012-08-07,10-Q,0000877890_2012-08-07.txt,877890,ctxs
2017-11-02,10-Q,0000877890_2017-11-02.txt,877890,ctxs
2015-05-08,10-Q,0000877890_2015-05-08.txt,877890,ctxs
2015-08-07,10-Q,0000877890_2015-08-07.txt,877890,ctxs
2010-08-09,10-Q,0000877890_2010-08-09.txt,877890,ctxs
2016-11-04,10-Q,0000877890_2016-11-04.txt,877890,ctxs
2009-11-04,10-Q,0000877890_2009-11-04.txt,877890,ctxs
2013-08-06,10-Q,0000877890_2013-08-06.txt,877890,ctxs
2008-05-06,10-Q,0000877890_2008-05-06.txt,877890,ctxs
2018-08-03,10-Q,0000877890_2018-08-03.txt,877890,ctxs
2010-11-09,10-Q,0000877890_2010-11-09.txt,877890,ctxs
2018-11-05,10-Q,0000877890_2018-11-05.txt,877890,ctxs
2011-05-09,10-Q,0000877890_2011-05-09.txt,877890,ctxs
2016-08-05,10-Q,0000877890_2016-08-05.txt,877890,ctxs
2015-11-04,10-Q,0000877890_2015-11-04.txt,877890,ctxs
2014-05-06,10-Q,0000877890_2014-05-06.txt,877890,ctxs
2009-08-07,10-Q,0000877890_2009-08-07.txt,877890,ctxs
2012-05-07,10-Q,0000877890_2012-05-07.txt,877890,ctxs
2017-05-08,10-Q,0000877890_2017-05-08.txt,877890,ctxs
2013-11-05,10-Q,0000877890_2013-11-05.txt,877890,ctxs
2009-05-08,10-Q,0000877890_2009-05-08.txt,877890,ctxs
2014-11-04,10-Q,0000877890_2014-11-04.txt,877890,ctxs
2017-08-04,10-Q,0000877890_2017-08-04.txt,877890,ctxs
2018-05-04,10-Q,0000877890_2018-05-04.txt,877890,ctxs
2012-11-05,10-Q,0000877890_2012-11-05.txt,877890,ctxs
2013-05-07,10-Q,0000877890_2013-05-07.txt,877890,ctxs
2008-08-06,10-Q,0000877890_2008-08-06.txt,877890,ctxs
