Date,sec_type,filename,cik,ticker
2009-05-06,10-Q,0001403161_2009-05-06.txt,1403161,v
2017-04-21,10-Q,0001403161_2017-04-21.txt,1403161,v
2018-02-01,10-Q,0001403161_2018-02-01.txt,1403161,v
2014-01-30,10-Q,0001403161_2014-01-30.txt,1403161,v
2019-01-31,10-Q,0001403161_2019-01-31.txt,1403161,v
2018-07-27,10-Q,0001403161_2018-07-27.txt,1403161,v
2013-02-06,10-Q,0001403161_2013-02-06.txt,1403161,v
2010-05-03,10-Q,0001403161_2010-05-03.txt,1403161,v
2009-02-09,10-Q,0001403161_2009-02-09.txt,1403161,v
2013-07-24,10-Q,0001403161_2013-07-24.txt,1403161,v
2015-07-23,10-Q,0001403161_2015-07-23.txt,1403161,v
2011-05-05,10-Q,0001403161_2011-05-05.txt,1403161,v
2011-07-29,10-Q,0001403161_2011-07-29.txt,1403161,v
2008-05-13,10-Q,0001403161_2008-05-13.txt,1403161,v
2014-07-24,10-Q,0001403161_2014-07-24.txt,1403161,v
2012-07-27,10-Q,0001403161_2012-07-27.txt,1403161,v
2016-01-28,10-Q,0001403161_2016-01-28.txt,1403161,v
2016-04-25,10-Q,0001403161_2016-04-25.txt,1403161,v
2017-02-02,10-Q,0001403161_2017-02-02.txt,1403161,v
2008-02-04,10-Q,0001403161_2008-02-04.txt,1403161,v
2017-07-20,10-Q,0001403161_2017-07-20.txt,1403161,v
2012-05-02,10-Q,0001403161_2012-05-02.txt,1403161,v
2011-02-02,10-Q,0001403161_2011-02-02.txt,1403161,v
2010-08-02,10-Q,0001403161_2010-08-02.txt,1403161,v
2012-02-08,10-Q,0001403161_2012-02-08.txt,1403161,v
2015-01-29,10-Q,0001403161_2015-01-29.txt,1403161,v
2018-04-27,10-Q,0001403161_2018-04-27.txt,1403161,v
2015-04-30,10-Q,0001403161_2015-04-30.txt,1403161,v
2016-07-25,10-Q,0001403161_2016-07-25.txt,1403161,v
2008-08-13,10-Q,0001403161_2008-08-13.txt,1403161,v
2009-07-30,10-Q,0001403161_2009-07-30.txt,1403161,v
2010-02-03,10-Q,0001403161_2010-02-03.txt,1403161,v
2013-05-01,10-Q,0001403161_2013-05-01.txt,1403161,v
2014-04-24,10-Q,0001403161_2014-04-24.txt,1403161,v
