Date,sec_type,filename,cik,ticker
2017-05-09,10-Q,0000052988_2017-05-09.txt,52988,jec
2014-05-02,10-Q,0000052988_2014-05-02.txt,52988,jec
2009-04-29,10-Q,0000052988_2009-04-29.txt,52988,jec
2008-07-25,10-Q,0000052988_2008-07-25.txt,52988,jec
2012-05-02,10-Q,0000052988_2012-05-02.txt,52988,jec
2010-04-29,10-Q,0000052988_2010-04-29.txt,52988,jec
2015-05-01,10-Q,0000052988_2015-05-01.txt,52988,jec
2016-02-03,10-Q,0000052988_2016-02-03.txt,52988,jec
2013-05-01,10-Q,0000052988_2013-05-01.txt,52988,jec
2008-01-25,10-Q,0000052988_2008-01-25.txt,52988,jec
2010-07-30,10-Q,0000052988_2010-07-30.txt,52988,jec
2011-01-26,10-Q,0000052988_2011-01-26.txt,52988,jec
2009-07-30,10-Q,0000052988_2009-07-30.txt,52988,jec
2011-04-29,10-Q,0000052988_2011-04-29.txt,52988,jec
2015-07-31,10-Q,0000052988_2015-07-31.txt,52988,jec
2015-02-02,10-Q,0000052988_2015-02-02.txt,52988,jec
2018-05-08,10-Q,0000052988_2018-05-08.txt,52988,jec
2014-01-24,10-Q,0000052988_2014-01-24.txt,52988,jec
2017-08-08,10-Q,0000052988_2017-08-08.txt,52988,jec
2014-08-01,10-Q,0000052988_2014-08-01.txt,52988,jec
2008-04-25,10-Q,0000052988_2008-04-25.txt,52988,jec
2012-08-02,10-Q,0000052988_2012-08-02.txt,52988,jec
2012-01-27,10-Q,0000052988_2012-01-27.txt,52988,jec
2016-05-05,10-Q,0000052988_2016-05-05.txt,52988,jec
2018-02-07,10-Q,0000052988_2018-02-07.txt,52988,jec
2010-01-28,10-Q,0000052988_2010-01-28.txt,52988,jec
2017-02-08,10-Q,0000052988_2017-02-08.txt,52988,jec
2009-01-28,10-Q,0000052988_2009-01-28.txt,52988,jec
2011-07-29,10-Q,0000052988_2011-07-29.txt,52988,jec
2016-08-09,10-Q,0000052988_2016-08-09.txt,52988,jec
2018-08-06,10-Q,0000052988_2018-08-06.txt,52988,jec
2013-08-01,10-Q,0000052988_2013-08-01.txt,52988,jec
2019-02-06,10-Q,0000052988_2019-02-06.txt,52988,jec
2013-01-24,10-Q,0000052988_2013-01-24.txt,52988,jec
