Date,sec_type,filename,cik,ticker
2018-08-01,10-Q,0000024545_2018-08-01.txt,24545,tap
2010-11-04,10-Q,0000024545_2010-11-04.txt,24545,tap
2013-08-06,10-Q,0000024545_2013-08-06.txt,24545,tap
2008-05-07,10-Q,0000024545_2008-05-07.txt,24545,tap
2017-05-03,10-Q,0000024545_2017-05-03.txt,24545,tap
2009-11-05,10-Q,0000024545_2009-11-05.txt,24545,tap
2016-11-01,10-Q,0000024545_2016-11-01.txt,24545,tap
2011-05-04,10-Q,0000024545_2011-05-04.txt,24545,tap
2012-05-09,10-Q,0000024545_2012-05-09.txt,24545,tap
2015-08-06,10-Q,0000024545_2015-08-06.txt,24545,tap
2008-11-07,10-Q,0000024545_2008-11-07.txt,24545,tap
2009-05-06,10-Q,0000024545_2009-05-06.txt,24545,tap
2010-05-05,10-Q,0000024545_2010-05-05.txt,24545,tap
2017-11-01,10-Q,0000024545_2017-11-01.txt,24545,tap
2016-05-03,10-Q,0000024545_2016-05-03.txt,24545,tap
2011-11-03,10-Q,0000024545_2011-11-03.txt,24545,tap
2014-08-06,10-Q,0000024545_2014-08-06.txt,24545,tap
2012-11-08,10-Q,0000024545_2012-11-08.txt,24545,tap
2013-05-07,10-Q,0000024545_2013-05-07.txt,24545,tap
2017-08-02,10-Q,0000024545_2017-08-02.txt,24545,tap
2008-08-06,10-Q,0000024545_2008-08-06.txt,24545,tap
2018-05-02,10-Q,0000024545_2018-05-02.txt,24545,tap
2018-10-31,10-Q,0000024545_2018-10-31.txt,24545,tap
2015-05-07,10-Q,0000024545_2015-05-07.txt,24545,tap
2011-08-03,10-Q,0000024545_2011-08-03.txt,24545,tap
2014-11-06,10-Q,0000024545_2014-11-06.txt,24545,tap
2012-08-08,10-Q,0000024545_2012-08-08.txt,24545,tap
2010-08-04,10-Q,0000024545_2010-08-04.txt,24545,tap
2016-08-02,10-Q,0000024545_2016-08-02.txt,24545,tap
2009-08-04,10-Q,0000024545_2009-08-04.txt,24545,tap
2013-11-06,10-Q,0000024545_2013-11-06.txt,24545,tap
2014-05-07,10-Q,0000024545_2014-05-07.txt,24545,tap
2015-11-05,10-Q,0000024545_2015-11-05.txt,24545,tap
