Date,sec_type,filename,cik,ticker
2014-05-01,10-Q,0001534701_2014-05-01.txt,1534701,psx
2016-04-29,10-Q,0001534701_2016-04-29.txt,1534701,psx
2018-04-27,10-Q,0001534701_2018-04-27.txt,1534701,psx
2012-05-16,10-Q,0001534701_2012-05-16.txt,1534701,psx
2014-10-30,10-Q,0001534701_2014-10-30.txt,1534701,psx
2016-10-28,10-Q,0001534701_2016-10-28.txt,1534701,psx
2015-05-01,10-Q,0001534701_2015-05-01.txt,1534701,psx
2017-08-01,10-Q,0001534701_2017-08-01.txt,1534701,psx
2013-10-31,10-Q,0001534701_2013-10-31.txt,1534701,psx
2018-10-26,10-Q,0001534701_2018-10-26.txt,1534701,psx
2012-11-01,10-Q,0001534701_2012-11-01.txt,1534701,psx
2013-05-02,10-Q,0001534701_2013-05-02.txt,1534701,psx
2015-10-30,10-Q,0001534701_2015-10-30.txt,1534701,psx
2015-07-31,10-Q,0001534701_2015-07-31.txt,1534701,psx
2018-07-27,10-Q,0001534701_2018-07-27.txt,1534701,psx
2012-08-03,10-Q,0001534701_2012-08-03.txt,1534701,psx
2016-07-29,10-Q,0001534701_2016-07-29.txt,1534701,psx
2014-07-31,10-Q,0001534701_2014-07-31.txt,1534701,psx
2017-10-27,10-Q,0001534701_2017-10-27.txt,1534701,psx
2017-05-05,10-Q,0001534701_2017-05-05.txt,1534701,psx
2013-08-01,10-Q,0001534701_2013-08-01.txt,1534701,psx
