65984,etr,2008-02-29,10-K,0000065984_2008-02-29.txt,0.030086956521739133,0.8705391304347826,0.09942608695652175
65984,etr,2019-02-26,10-K,0000065984_2019-02-26.txt,0.03308870967741935,0.8649516129032258,0.10187096774193548
65984,etr,2014-02-27,10-K,0000065984_2014-02-27.txt,0.030118110236220474,0.866527559055118,0.10340944881889765
65984,etr,2011-02-28,10-K,0000065984_2011-02-28.txt,0.031161538461538463,0.8647923076923077,0.10402307692307693
65984,etr,2018-02-26,10-K,0000065984_2018-02-26.txt,0.03277165354330709,0.86251968503937,0.10473228346456695
65984,etr,2015-02-26,10-K,0000065984_2015-02-26.txt,0.029620155038759692,0.8700387596899226,0.10032558139534883
65984,etr,2013-02-27,10-K,0000065984_2013-02-27.txt,0.03130069930069929,0.8656853146853146,0.1031118881118881
65984,etr,2016-02-26,10-K,0000065984_2016-02-26.txt,0.030310077519379842,0.8686279069767442,0.10113953488372093
65984,etr,2010-02-26,10-K,0000065984_2010-02-26.txt,0.030435714285714288,0.8697214285714285,0.09983571428571429
65984,etr,2009-03-02,10-K,0000065984_2009-03-02.txt,0.030977611940298504,0.8706417910447761,0.09840298507462686
65984,etr,2017-02-24,10-K,0000065984_2017-02-24.txt,0.030945312500000002,0.862578125,0.1064609375
65984,etr,2012-02-28,10-K,0000065984_2012-02-28.txt,0.030947761194029845,0.8657686567164179,0.10327611940298506
